"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000228335","",0.274066598901652,-1.48487835757634,2.48546945224995,0.0138188527955426,0.0600829135263826,-3.1933281555422
"ENSG00000272288","",0.334961258580616,1.30772269855769,2.48534550830874,0.0138235073766453,0.0600926509526667,-3.33632779772208
"ENSG00000177731","FLII",-0.191421665319401,7.12572681862775,-2.48512064514513,0.0138319554330087,0.0601188728453374,-3.7820784493265
"ENSG00000105619","TFPT",0.256769672899954,3.34797978254612,2.4847114193579,0.0138473417424722,0.0601657560978991,-3.53739191043282
"ENSG00000171843","MLLT3",-0.354507046904637,4.10388763981532,-2.48470513691016,0.013847578072285,0.0601657560978991,-3.61409605517639
"ENSG00000221164","SNORA11F",0.430297647757548,-2.60484757242528,2.48450881542889,0.0138549649996142,0.0601873418445183,-3.1367853510401
"ENSG00000141698","NT5C3B",0.390178409197082,4.41783864469627,2.4842720984546,0.0138638765395028,0.0602155419676119,-3.65933173972804
"ENSG00000110651","CD81",-0.220222244804701,8.25415856345716,-2.4841963796216,0.0138667281570687,0.0602174165326949,-3.79668918576584
"ENSG00000177169","ULK1",0.224853546627775,5.49066083842975,2.484131584916,0.0138691687798041,0.0602175059758971,-3.73597321001172
"ENSG00000260923","LINC02193",0.453398713790673,-3.02485381624799,2.4838728395097,0.0138789187574455,0.0602493257923093,-3.11655083580851
"ENSG00000066405","CLDN18",-1.32527814287102,6.9919447293032,-2.48368816572856,0.0138858813175148,0.060269036250431,-3.77617165019961
"ENSG00000248773","",0.530297115964949,-3.16393394198332,2.48359748952834,0.0138893011240833,0.0602733658651141,-3.11059718196319
"ENSG00000269318","",0.300314789613942,-1.308040457934,2.48338186803513,0.0138974361892102,0.0602981525189393,-3.20696234269405
"ENSG00000235192","",0.413792322478905,-1.53433428346971,2.48318605335169,0.0139048276479265,0.0603197047355919,-3.19700772945693
"ENSG00000064961","HMG20B",-0.237888916574957,5.7779581128087,-2.48292697127884,0.0139146126511034,0.060341113035449,-3.74907987456278
"ENSG00000082438","COBLL1",0.285966937212543,5.41602939032431,2.48293531744733,0.013914297337786,0.060341113035449,-3.73523353954656
"ENSG00000005187","ACSM3",-0.582782889517399,3.44261495456848,-2.4825862337492,0.0139274909441586,0.0603864361671891,-3.5357132873097
"ENSG00000142330","CAPN10",0.204867502243538,4.04900777316562,2.48230499889932,0.0139381283020893,0.060411504361764,-3.62424923240522
"ENSG00000249921","",-0.455138497174584,-2.28931760864114,-2.48230786274989,0.0139380199440809,0.060411504361764,-3.15087538887697
"ENSG00000124374","PAIP2B",0.582150962404586,2.00602591329067,2.48202612470712,0.0139486835097064,0.0604467244465385,-3.40434654753669
"ENSG00000196684","HSH2D",-0.311332912465117,4.17417144063152,-2.48161862684426,0.0139641198309663,0.0605030809252891,-3.63034390564329
"ENSG00000104825","NFKBIB",0.295400735876075,4.91416121372976,2.481544208499,0.0139669404940251,0.0605047667675535,-3.70686000237835
"ENSG00000128645","HOXD1",0.586723330989195,-1.78113194813419,2.48107462351741,0.0139847507719644,0.0605608342253375,-3.19007320416526
"ENSG00000130023","ERMARD",0.20317522262219,3.31916180070636,2.48111390183464,0.0139832602616503,0.0605608342253375,-3.54187562073772
"ENSG00000104312","RIPK2",-0.244034710164976,4.87633455095616,-2.4808339149844,0.0139938881250276,0.0605898587463133,-3.70002415416766
"ENSG00000044459","CNTLN",-0.398810739695832,2.43244829031344,-2.48063177155199,0.0140015656411081,0.0606125535573578,-3.43113069726768
"ENSG00000074966","TXK",-0.397915482018013,-0.0202389534486682,-2.48039432785429,0.0140105886668577,0.0606410641498384,-3.26455025761978
"ENSG00000174292","TNK1",-0.260117987831722,4.00104327328345,-2.48028646892444,0.0140146890898607,0.060648262369218,-3.61557206743491
"ENSG00000120694","HSPH1",0.322251834573677,7.0997215334054,2.47987447703237,0.0140303614254344,0.0606973449977521,-3.79537986177584
"ENSG00000124194","GDAP1L1",0.652048236915634,-2.4634016552432,2.47973190863897,0.0140357884144623,0.0606973449977521,-3.15692723962529
"ENSG00000169439","SDC2",-0.347734308329775,5.33680980341388,-2.47977273836816,0.014034234004739,0.0606973449977521,-3.73270231498645
"ENSG00000237484","LINC01684",-0.529859946676257,-2.52980104089216,-2.47976171207185,0.0140346537666657,0.0606973449977521,-3.14256453401128
"ENSG00000204590","GNL1",0.195131232302549,5.32233087982967,2.4794893865794,0.0140450245170797,0.0607267324167669,-3.73765557597207
"ENSG00000112343","TRIM38",-0.2539211664996,5.29654472235824,-2.47929654255794,0.0140523725622838,0.0607388071485702,-3.73263617338908
"ENSG00000166441","RPL27A",-0.245975943616363,9.25990229880556,-2.47928797379273,0.014052699142158,0.0607388071485702,-3.81080699663984
"ENSG00000226419","SLC16A1-AS1",0.341260577497108,1.98530159484858,2.47921976727666,0.0140552989261769,0.0607394934317573,-3.40525965901696
"ENSG00000186188","FFAR4",0.653059430195959,0.276757586813427,2.47897247337462,0.0140647284578411,0.0607696888724537,-3.29207079730107
"ENSG00000140450","ARRDC4",-0.356949079018507,4.59944425962826,-2.47889619894298,0.014067638003762,0.0607717077165989,-3.67935900445412
"ENSG00000224769","MUC20P1",0.8265458001078,1.0000773707695,2.47872723183657,0.0140740852890118,0.0607890061181187,-3.33775642199222
