"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000168913","ENHO",1.46734074310382,-0.987840325361378,4.59110523925828,7.08339031409824e-06,0.000108835334961212,3.47057832975218
"ENSG00000157514","TSC22D3",0.715087791426932,5.5572088303111,4.59020951651534,7.11140755156559e-06,0.000109188157310925,2.98946220272601
"ENSG00000101266","CSNK2A1",0.350464664669175,6.36713222920118,4.58981502180593,7.12378071664556e-06,0.00010922287780106,2.97317771433491
"ENSG00000157470","FAM81A",-1.22022917700129,1.97100973649225,-4.58990644331173,7.12091147571576e-06,0.00010922287780106,3.41967832920129
"ENSG00000119650","IFT43",-0.497922836567007,5.12443263984786,-4.58897191815047,7.15029380370215e-06,0.00010955162910736,3.0544056801031
"ENSG00000103227","LMF1",-0.836792533655991,4.41496728460312,-4.58877718963497,7.15643091729861e-06,0.000109567949756486,3.15249040318695
"ENSG00000140297","GCNT3",-1.90520013942366,3.19324492942119,-4.58859380366274,7.16221519070846e-06,0.000109578848983622,3.36643264742351
"ENSG00000197375","SLC22A5",-0.669022956956933,4.61843210863309,-4.58774600133914,7.18901469555017e-06,0.000109911029347467,3.11308889495662
"ENSG00000164690","SHH",-2.31760282131197,1.8597847143333,-4.58702269732896,7.211954994775e-06,0.000110183779174062,3.44602760222228
"ENSG00000176678","FOXL1",-2.20861154800195,-0.774648412797233,-4.58644452583639,7.23034291391298e-06,0.00011038664167439,3.50591382203612
"ENSG00000135480","KRT7",1.47710537495225,7.53098682124557,4.58559203482043,7.2575374926319e-06,0.000110723575178903,2.94948982285219
"ENSG00000142619","PADI3",1.85396481022495,-0.972485701837076,4.5854027976592,7.26358751835536e-06,0.00011073767195415,3.43767664195019
"ENSG00000121152","NCAPH",0.700671502583205,3.93899644657602,4.5833853439134,7.32838911331457e-06,0.000111568139545408,3.06689967750897
"ENSG00000260401","",1.11074166920724,1.44575425787725,4.58349958377216,7.32470486367677e-06,0.000111568139545408,3.31721377202968
"ENSG00000021826","CPS1",1.43433241553014,-0.464481653427573,4.58321938579186,7.33374446014478e-06,0.000111571043360921,3.41943430686196
"ENSG00000131067","GGT7",0.730802823850015,4.40519414519715,4.58294364896163,7.34265061198651e-06,0.000111627924821073,3.02082480324334
"ENSG00000153822","KCNJ16",2.04581538913873,-1.11305846548375,4.582665057167,7.35165954605696e-06,0.000111686287745055,3.42890366154535
"ENSG00000078081","LAMP3",1.02317368779773,2.42257068508898,4.58176304705422,7.38090122736135e-06,0.000112051728190223,3.21279504308071
"ENSG00000157693","TMEM268",-0.469273839400013,4.325050410116,-4.58021325226923,7.43140453129512e-06,0.000112739207928068,3.09823187423859
"ENSG00000178568","ERBB4",1.39079919927456,3.56971516618906,4.57998250631671,7.43895224912558e-06,0.000112774516096744,3.05445387734646
"ENSG00000198001","IRAK4",-0.441753529948596,4.22846096664115,-4.57866190333945,7.48229137654649e-06,0.000113351992010893,3.10136984956015
"ENSG00000091536","MYO15A",0.837269979612783,0.605275647076395,4.57847268894023,7.48852081618437e-06,0.000113366864185025,3.36593104450672
"ENSG00000116885","OSCP1",-0.788893785611268,4.02864950704634,-4.57728100104395,7.52786916923326e-06,0.000113882743461447,3.15473344791128
"ENSG00000260293","",1.21220415111771,-0.0122748700265726,4.57709089862172,7.5341645312714e-06,0.000113898219992342,3.38049265687504
"ENSG00000105928","GSDME",0.698913025970442,2.68757730977212,4.57589631160438,7.57384010737954e-06,0.000114417949538266,3.18193486164464
"ENSG00000101190","TCFL5",0.554108324392502,3.09555857120261,4.57388725852181,7.64102008844865e-06,0.000115072624955315,3.13767241011238
"ENSG00000114395","CYB561D2",-0.593307464706539,4.66496904575549,-4.5738042073469,7.64380950844222e-06,0.000115072624955315,3.04190378554029
"ENSG00000137074","APTX",-0.338005066299158,4.9496153939852,-4.57390783650302,7.64032909210011e-06,0.000115072624955315,2.99668165295501
"ENSG00000198691","ABCA4",1.02485515698576,1.39416074259753,4.57413027179875,7.63286368334249e-06,0.000115072624955315,3.28273217197724
"ENSG00000244171","PBX2P1",0.992292727236828,-2.49638628986641,4.57442525158893,7.62297434791258e-06,0.000115072624955315,3.45002071808197
"ENSG00000101638","ST8SIA5",1.26186402455788,-0.596210179127063,4.57359230411262,7.65093109102656e-06,0.000115099626991258,3.38932055963878
"ENSG00000107954","NEURL1",1.2415561213809,0.00644503556325906,4.57280488235205,7.67745050460201e-06,0.000115418206855196,3.35850028969007
"ENSG00000123485","HJURP",0.719596970802888,4.17866004876574,4.57255478525599,7.68589196039096e-06,0.000115464759402174,2.99653830803072
"ENSG00000011198","ABHD5",-0.615020418385353,3.69460212919359,-4.5706812465902,7.74941356982412e-06,0.000116271128800237,3.14896419332537
"ENSG00000180834","MAP6D1",0.643286965113196,1.26833816972853,4.57065426198086,7.75033215166143e-06,0.000116271128800237,3.30223414755986
"ENSG00000137807","KIF23",0.685824080713259,4.13053341251025,4.57013372300364,7.76807230717243e-06,0.000116456395594619,2.99226919452537
"ENSG00000109790","KLHL5",0.585906368729885,3.75869303332207,4.56946262208576,7.79100131836671e-06,0.000116719141110039,3.03747349809911
"ENSG00000163624","CDS1",-0.589922809690346,5.1650202299633,-4.56928193785102,7.79718573902075e-06,0.000116730840970246,2.97510573699981
"ENSG00000197563","PIGN",-0.485590634692583,4.46295337340499,-4.56898077214376,7.80750447029158e-06,0.000116804376088441,3.03978730445641
"ENSG00000163110","PDLIM5",-0.649398197221867,6.38859387140376,-4.56874916806777,7.81544877075373e-06,0.000116842311276535,2.90249459831365
"ENSG00000160113","NR2F6",0.651467487002011,7.23512249841615,4.56760297926784,7.85487903628995e-06,0.000117350589087809,2.87081055675488
"ENSG00000175322","ZNF519",0.691677247178658,1.52762877659919,4.56604654735611,7.90872861922747e-06,0.000118051952177797,3.26255121927129
"ENSG00000236432","MFF-DT",0.628307599554989,-0.832911013658081,4.56593060752494,7.91275409681297e-06,0.000118051952177797,3.37961546172126
